,DFC_126_2_Acetyl_norm,DFC_127N_2_Acetyl_norm,DKO_127C_2_Acetyl_norm,DKO_128N_2_Acetyl_norm,DKO_128C_2_Acetyl_norm,S3FL_129N_2_Acetyl_norm,S3FL_129C_2_Acetyl_norm,S3KO_130N_2_Acetyl_norm,S3KO_130C_2_Acetyl_norm,S3KO_131_2_Acetyl_norm
784,35.012680777138996,30.64490508544287,43.33360191831115,38.534710393515866,37.60520217609154,30.39125646537547,23.396822442784575,40.48101619230056,37.580808836085005,30.77520461688049
788,35.982262706352074,37.198484185040584,45.60475505868385,48.729573094713025,48.393579849560425,35.43893920010912,37.60894186050909,37.246708197554895,37.478963825689114,36.4300125323497
799,8.941700013853959,7.015098754498969,10.628996696944244,5.985974430060717,11.815842213799254,9.254085013678345,7.057719166625099,8.659598824641614,8.656825883651019,7.177256200403224
804,25.640055461412558,15.045540749780685,28.52568344308113,17.95792329018215,24.145416697763693,18.192689856435837,14.502162671147463,19.30151545251444,18.026566840073297,24.359172558944273
806,59.14449768199787,43.936671146598805,62.04790379498221,59.76621345013747,60.92864724159094,50.266507233389184,46.11687729424894,56.4438911341098,55.709220686554204,49.0445840360887
817,9.04943133932208,13.291766061155942,10.810688948174061,11.971948860121435,8.21971632264296,8.833444785783874,9.668108447431642,9.494258952317914,10.082656029193538,10.874630606671552
820,64.20786997899951,52.33632886580152,57.32390526300699,71.8316931607286,69.86758874246516,46.06010495444448,47.27705030794073,48.30595488926587,55.098150624178835,56.54807915469207
822,7.110267480895919,6.092059444696472,8.630381933416267,2.6188638131515636,7.294998236345626,1.8928810255251158,4.157286632395606,2.5039803830289005,5.601475571774188,2.8274039577346035
827,7.864386759172759,7.753530202340966,4.996536908819944,7.3889371871061975,5.651054971817034,2.4186813103932034,2.2236649429092776,1.8779852872716754,6.721770686129026,3.1536428759347497
843,133.47911225500067,129.04089551038894,140.53895632626276,168.35553084545765,109.63046645325048,63.93731463995946,75.70128914338976,81.4836949643988,71.59704230831372,83.4084167531708
851,52.68061815391067,39.13686673562582,66.04513332203817,63.78804002033451,61.33963305772309,46.58590523931257,37.80230402945772,54.774570878757196,57.440585863284404,35.125056859549105
854,44.923962720206035,38.490739218764084,59.32252002653497,60.14033685201626,51.578719924584576,42.905303245235956,41.7662284929047,47.67995979350865,50.00590010438412,42.95479089635263
867,74.4423458984709,71.62785044067368,95.38843189565347,97.55267703989574,108.29476255082099,63.516674412064994,61.972575148036825,78.45805200157221,81.78154334790314,72.75127875863268
868,26.932831367029998,34.4293662556331,44.242063174460235,42.18241356183412,50.551255384254205,33.02025788971591,28.327557750974712,35.78605297412137,32.590403326686186,30.99269722901392
871,91.78708929883823,100.51898083749181,129.00149837316945,108.77637909625959,116.00074660329877,98.85045355520049,97.84125748800822,145.7525247954739,135.45386382653945,99.17663113284455
874,130.13944116548893,141.22501439978188,174.2428689293937,177.52155419148815,136.55003740990617,160.15876677081954,142.8946428530397,165.26270527990744,174.6641928289588,139.41276437752927
876,20.253489188006558,18.737697988990668,14.08114947031075,18.425577542530643,10.171898949270663,6.835403703285141,12.278497728238186,17.006200101404616,8.351290852463334,8.373465567137094
885,12.065908452429438,9.968824545866957,16.897379364372902,15.339059477030586,20.343797898541325,13.145007121702193,13.5353518264043,13.667559590699415,13.239851351466264,9.67842123993768
887,287.96583297628473,288.44978431327996,379.6459589447008,383.6635486267041,382.9360341811289,297.9184414062585,286.3693722129252,292.44404223458366,351.56897588662724,308.5132703112719
898,26.825100041561875,27.691179294074878,20.349532137739406,25.440391327758046,13.97351774849303,14.617247919332838,14.985568093519046,15.545544877971091,9.369740956422278,13.484541952272725
900,865.8366627872804,793.8138064301465,626.8382667428657,889.0107337144862,442.32348461222426,462.9145707978644,529.2322564124081,584.6794194372483,490.6892600874189,414.6496650323863
909,25.532324135944435,19.01460978193142,31.614451713988004,25.627453028697442,28.97450003731643,27.341614813140563,22.72005485146436,22.535823447260107,29.025827962829883,19.248096173808644
926,66.68569046476627,77.53530202340966,64.50074918658473,76.41470483374384,51.578719924584576,40.381461877869135,47.760455730312316,57.2785512617861,51.02435020834306,45.89094116015395
930,9.6958192921308,2.953725791367987,5.450767536894484,6.921282934757704,5.342815609717924,3.0496416522349086,7.154400251099416,7.929271212924851,5.295940540586505,1.1962093667338707
931,1332.0978394133037,1212.7813491494994,1269.4837593427255,1435.2309004575266,1213.4356221301668,854.9512631955106,988.1773644119882,1039.6735215367914,969.3608089481222,906.7266999842739
946,515.0634670630817,572.9304995944093,1085.883739474996,787.8103535062721,955.3365295991779,446.6147619669537,699.5843272561536,437.883569482179,463.4966423117151,446.6210790160006
947,94.264909784605,120.08741420530471,198.49878446857414,159.56363090130597,178.8815764715174,82.34032461034253,129.3592910266354,90.35195882095948,98.89150509441339,84.38713350777124
949,10.342207244939518,5.445931927834726,9.175458687105715,12.346072262000227,11.61034930573318,5.258002848680877,10.24819495427754,6.051285925653176,5.601475571774188,8.48221187320381
951,26.070980763285036,22.42985522820065,23.710838785491006,24.59861367353076,30.310203939745914,15.984328659989865,22.913417020412993,20.762170675947964,12.323246257903214,10.004660158137826
955,99.00508810520228,91.10397987750635,138.08611093466027,132.06556086321456,127.09736363886677,95.16985156112388,96.97112772773937,100.15921532115601,99.50257515678877,94.93552519624264
972,32.103934989499756,33.04480729092935,39.79060301932973,42.275944412303815,32.15964011234058,23.55585276209033,20.979795330926663,26.396126537762992,36.053133680146594,30.122726780480196
975,12.17363977789756,10.799559924689202,13.354380465391486,10.288393551666857,15.72020746705466,10.936645925256226,11.408367967969339,14.606552234335252,11.712176195527848,10.657137994538122
980,76.27377843142895,66.45883030577971,88.12074184646083,83.80364202085003,82.40265613449567,69.93143788745567,66.41990503385539,75.53674155470517,91.04943929392954,67.09647084316347
985,162.13564482952057,146.6709463276166,171.4266390353315,189.77409560301868,170.55911369484141,104.21361646085498,117.27415546734582,132.60662778457217,133.82434366020516,120.27341450978736
994,33.28897956964907,24.36823777878589,32.522912970137085,26.56276153339443,39.043652532554056,27.236454756166943,26.007211723591116,24.205143702612705,22.202212266304965,26.207859762078442
1004,86.93917965277284,82.61201822732339,104.92727508521882,110.27287270377478,108.91124127501921,74.8739605652157,72.02740793336574,127.39000198659531,107.7520209988562,82.42969999857036
1453,16.590624122090478,15.783972197622681,21.984762398807753,16.274367981727572,20.138304990475252,18.087529799462217,16.919189783005375,15.12821481413294,13.850921413841629,14.898243931140025
1516,8.187580735577118,7.845834133321215,9.447997063950439,9.633677598378966,8.014223414576886,7.256043931179611,6.9610380821507825,1.6693202553526003,6.3143906445454485,6.9597635882697935
1633,2.5855518112348794,2.953725791367987,8.448689682186451,7.763060588984993,8.322462776675996,6.204443361443436,2.610389280806544,7.198943601208089,7.434685758900286,2.718657651667888
1768,18.422056655048518,16.06088399056343,18.532609625441246,19.641478598636727,16.953164915451104,12.408886722886871,15.178930262467679,15.12821481413294,7.332840748504392,9.89591385207111
1836,11.096326523216359,11.907207096452197,21.712224021963028,19.922071150045824,24.350909605829766,11.357286153150696,13.5353518264043,18.988517904635827,15.480441580175938,12.070839973405421
1964,3.1242084385754794,2.492206136466739,6.086690416198841,7.669529738515293,8.21971632264296,6.099283304469817,5.3174596460874035,5.7382883777745635,4.786715488607034,7.28600250646994
1969,3.33967108951172,2.30759827450624,6.631767169888289,4.957135074894031,6.473026604081331,5.678643076575348,5.800865068458986,2.8169779309075134,5.0922505197947165,7.28600250646994
2040,106.43854956250254,105.78030490336603,108.47027398420023,116.44590883477488,116.30898596539788,100.53301446677837,92.62047892639514,97.86389997004619,110.19630124835767,106.57137994538121
2187,2.6932831367029997,4.52289261803223,7.449382300422461,7.482468037575896,6.473026604081331,1.9980410824987331,4.544010970292872,7.198943601208089,2.6479702702932526,3.371135488068181
2201,42.98479886177987,42.55211218189506,62.22959604621203,55.837917730410126,69.86758874246516,40.69694204878999,42.24963391527628,43.19366160724853,49.29298503161286,47.522135751154686
2462,33.50444222058532,32.767895497988604,38.700449511950836,40.31179655244014,48.18808694149435,29.12933578169206,34.225103903908014,31.404087303820795,32.48855831629029,38.06120712335043
2575,24.024085579390757,21.691423780358654,32.43206684452218,28.05925514090961,31.543161388142355,25.028093559720975,21.849925091195512,21.49249828766473,22.202212266304965,24.03293364074413
2581,17.56020605130356,15.96858005958318,18.078378997366706,26.375699832455034,16.74767200738503,15.879168603016248,13.148627488507033,12.937231978982652,17.313651767302037,16.74693113427419
2601,2.1546265093623997,5.999755513716224,5.3599214112795766,8.137183990863786,8.21971632264296,2.6290014243404385,6.864356997676466,6.781613537369939,2.5461252598973583,3.371135488068181
2658,7.0025361554278,5.722843720775475,6.086690416198841,6.827752084288005,6.678519512147405,6.41476347539067,6.477632659779201,5.112293282017339,2.6479702702932526,7.177256200403224
2824,6.894804829959679,2.6768139984272383,5.995844290583932,7.856591439454691,7.294998236345626,2.3135212534195864,6.090908321881934,5.320958313936413,1.9350551975219923,5.437315303335776
2847,6.35614820261908,5.353627996854477,6.268382667428657,9.633677598378966,5.445562063750961,2.4186813103932034,6.477632659779201,9.076928888479763,6.619925675733132,6.089793139736068
2877,23.593160277518276,25.291277088588387,30.433452080994204,29.836341299833883,25.68661350825925,21.137171451697128,18.46608713459444,24.935471314329465,25.257562578181794,21.205529683009527
2882,6.787073504491559,1.9383825505852414,5.995844290583932,7.575998888045595,2.568661350825925,5.15284279170726,5.897546152933302,5.007960766057801,4.786715488607034,7.612241424670086
2941,2.5855518112348794,5.353627996854477,6.268382667428657,6.360097831939512,5.445562063750961,8.097324386968552,4.930735308190138,5.633955861815027,6.212545634149554,5.872300527602638
3059,6.67934217902344,8.122745926261965,11.628304078708233,12.346072262000227,10.685631219435848,8.412804557889404,6.9610380821507825,5.216625797976876,7.434685758900286,9.89591385207111
3481,25.316861485008197,26.306620329371135,37.882834381416664,35.167599776606714,37.19421635995939,35.01829897221464,27.0707036528086,30.673759692104028,30.451658108372403,23.924187334677413
3634,11.096326523216359,9.322697029005209,9.720535440795162,13.842565869515408,11.91858866783229,10.726325811308989,11.021643630072074,11.163579207670514,7.740220790087969,10.765884300604837
3670,9.264893990258319,10.707255993708953,10.538150571329336,12.346072262000227,11.507602851700142,1.9980410824987331,6.670994828727833,9.181261404439303,7.434685758900286,6.52477836400293
3710,7.75665543370464,8.491961650182962,5.269075285664668,6.266566981469813,2.568661350825925,5.3631629056544945,5.897546152933302,2.5039803830289005,5.601475571774188,1.8486872031341637
3712,7.6489241082365185,6.184363375676723,9.90222769202498,10.943109504954748,12.124081575898366,6.41476347539067,6.380951575304883,9.389926436358376,8.656825883651019,6.089793139736068
3794,37.49050126290575,40.61372963130982,31.977836216447642,32.64226681392485,25.58386705422621,17.351409400646894,26.78066039938565,18.675520356757215,14.156456445029312,22.184246437609964
3795,115.59571222729274,106.79564814414879,172.42594641709553,144.972818228033,148.2631331696724,126.71786865320914,128.8758856042638,113.82677491185542,129.4450082131817,101.02531833597872
3906,32.42712896590412,30.64490508544287,43.878678672000596,34.793476374727916,36.98872345189332,28.919015667744823,26.87734148385997,28.90010692079189,36.969738773709636,39.366162796151016
3952,9.264893990258319,8.584265581163212,14.898764600844922,13.00078821528812,10.788377673468885,9.359245070651962,10.828281461123439,13.250229526861265,13.036161330674474,11.744601055205276
4130,343.878390894239,294.4495398269962,415.89356306504914,466.34482044191776,444.48116014691806,321.684614282296,339.35060650485065,353.2698990389941,354.1151011465246,344.7257902314882
4574,13.143221707110637,7.292010547439718,7.721920677267186,12.533133962939626,2.774154258891999,6.625083589337905,5.414140730561719,6.051285925653176,2.8516602910850413,5.981046833669353
4647,1.6159698820217998,6.2766673066569725,5.450767536894484,4.208888271136441,6.678519512147405,1.8928810255251158,1.7402595205376956,5.4252908298959515,6.3143906445454485,8.373465567137094
4955,19.176175933325357,18.55309012703017,95.11589351880875,77.53707503938023,82.09441677239657,25.65905390156268,19.142854725914653,50.496937724416156,57.236895842492615,47.957120975421546
4997,3.0164771131073596,2.21529434352599,21.439685645118306,16.180837131257874,22.80971279533421,6.519923532364288,4.640692054767189,10.328919079994215,12.93431632027858,8.808450791403956
5173,48.80229043705835,49.38260307443353,56.41544400685791,62.29154641281933,54.147381275410496,51.5284279170726,47.567093561363684,72.19810104399997,56.014755717741885,49.91455448462242
5177,35.5513374044796,45.228926180322304,54.59852149455975,55.46379432853133,46.74963658503183,39.43502136510658,47.180369223466414,46.53230211795373,51.94095530190611,45.564702241953796
5178,7.6489241082365185,11.44568744155095,8.176151305341726,11.130171205894145,6.986758874246515,14.301767748411985,9.18470302506006,18.362522808878605,12.628781289090897,12.070839973405421
5187,13.897340985387478,9.691912752926207,9.90222769202498,12.720195663879023,9.55542022507244,9.464405127625579,8.604616518214161,10.433251595953752,5.805165592565977,6.8510172822030775
5202,5.386566273405999,2.769117929407488,5.087383034434851,7.3889371871061975,5.753801425850071,5.468322962628113,2.4170271118579105,7.303276117167626,8.249445842067441,2.936150263801319
5204,148.2383038441331,134.67143530018416,101.47512231185232,158.0671372937908,69.66209583439908,80.13196341389657,84.30590566160393,79.18837961328899,69.66198711079173,79.8197886529692
5207,20.361220513474677,23.35289453800315,28.52568344308113,32.735797664394546,32.57062592847273,25.238413673668212,23.880227865156158,34.84706033048553,39.006638981627525,25.229143007477997
5208,82.19900133217554,72.82780154341694,79.21782153619984,106.06398443263834,93.0882873539315,77.18748181863528,68.35352672334172,80.54470232076297,87.38301891967733,76.99238469523458
5209,5.8174915752784795,11.44568744155095,13.445226591006394,12.439603112469928,13.66527838639392,10.095365469467284,5.607502899510353,9.389926436358376,12.017711226715532,11.41836213700513
5214,112.36377246324915,112.79540365786501,128.54726774509493,130.5690672556994,123.6039842017435,129.24171002057597,107.31600376649124,154.41212362011552,148.28633513642214,126.79819287379028
5217,8.51077471198148,12.737942475274444,11.537457953093323,11.784887159182036,10.788377673468885,8.307644500915787,8.991340856111428,7.929271212924851,12.832471309882685,10.113406464204544
5219,306.9265462586738,295.64949092973944,349.84842974301097,381.7929316173101,348.6187185340945,310.1170080151981,251.75754397111996,315.81452580952003,335.7829992752636,283.1753809977272
5221,50.418260319080154,52.79784852070277,66.77190232695743,70.42873040368312,69.55934938036604,57.41739110759518,54.62481272798878,68.85946053329477,62.32914636228733,65.9002614764296
5234,15.51331086740928,14.953236818800434,15.716379731379096,12.065479710591132,16.850418461418066,10.936645925256226,12.761903150609767,7.616273665046239,14.869371517800571,18.595618337408354
5235,34.25856149886216,32.675591567008354,35.52083511542906,41.90182101042502,41.92055324547909,35.43893920010912,27.457427990705863,34.42973026664738,37.37711881529322,32.188906595747795
5240,3.2319397640435996,8.86117737410396,7.631074551652278,9.540146747909267,8.630702138775108,8.728284728810257,7.154400251099416,8.86826385656069,9.369740956422278,7.177256200403224
5246,285.9189377923904,250.9743883352986,293.7055241129978,311.45773206409666,290.15598618929647,270.2613464221971,226.81382417674632,299.01699074003454,296.6745152832402,263.38355329358495
5247,7.0025361554278,8.768873443123711,6.631767169888289,9.540146747909267,10.788377673468885,10.30568558341452,6.477632659779201,9.389926436358376,9.16605093563049,9.352182321737533
5252,379.53745962418674,363.03136054532166,315.32690200934593,416.21228459015924,242.48163151796732,265.10850363048985,247.02017083187846,296.200012809127,284.96233908771234,248.37656305637825
5253,12.17363977789756,13.75328571605719,15.080456852074741,20.576787103333714,18.083375909814514,17.246249343673277,7.9278489268939465,15.023882298173403,20.77638212076244,11.41836213700513
5256,3.33967108951172,6.73818696155822,6.9043055467330126,5.892443579591018,6.267533696015256,5.678643076575348,2.7070703652808596,6.885946053329476,4.990405509398823,3.262389182001465
5260,43.52345548912047,49.567210936394034,44.9688321793795,56.960287936046505,31.02942911797717,33.23057800366315,36.158725593394344,32.76041001129478,31.67379823312314,35.88628100201612
5262,142.9594688961952,150.82462322172785,140.8114947031075,188.3711328459732,119.08314022428988,111.99546067690268,113.6002742573218,113.61810987993637,101.64132037510254,123.75329630392226
5274,16.48289279662236,14.122501439978189,20.2586860121245,22.91505836507618,18.80260108804577,11.252126096177076,11.021643630072074,17.73652771312138,15.073061538592361,11.853347361271991
5275,13.466415683514999,16.983923300365923,19.986147635279774,26.095107281045937,20.241051444508287,20.50621110985542,12.955265319558402,15.962874941809241,22.202212266304965,23.924187334677413
5287,78.64386759172758,71.35093864773293,104.01881382906974,112.42408226457785,109.52771999921742,82.23516455336892,69.03029431466193,96.29891223065313,106.02065582212599,96.56671978724337
5290,142.9594688961952,136.70212178174964,109.65127361719404,144.8792873775633,62.98357632225167,74.34816028034761,75.4112458899668,67.71180285773985,65.38449667416417,69.05390435236436
5293,45.03169404567415,27.598875363094628,36.70183474842286,56.586164534167715,34.52280855510043,27.551934927087796,24.84703870989932,33.80373517089016,27.905532848475044,22.29299274367668
5300,159.5500930182857,161.07035956053554,195.04663169520762,206.14199443521593,190.80016513934967,175.09149486107322,150.7258106954593,180.80825015787855,194.62581486655407,167.25181873060848
5307,48.15590248424964,39.13686673562582,36.06591186911851,52.00315286115248,33.5980904688031,23.03005247722224,24.84703870989932,17.63219519716184,9.369740956422278,13.919527176539587
5318,10.66540122134388,8.95348130508421,6.9043055467330126,7.482468037575896,5.651054971817034,2.7341614813140565,6.477632659779201,6.677281021410401,5.19409553019061,2.6099113456011724
5341,119.58177126961318,98.67290221788681,97.75043116164107,150.86526180762402,84.97131748532159,88.22928780086512,76.47473781918428,73.76308878339303,76.89298284890022,70.1413674130315
5344,17.34474340036732,11.63029530351145,19.895301509664865,14.216689271394202,12.32957448396444,12.198566608939634,15.66233568483926,13.980557138578028,15.582286590571833,17.72564788887463
5348,25.532324135944435,19.01460978193142,9.629689315180254,16.929083935015466,7.089505328279553,10.726325811308989,9.47474627848301,6.677281021410401,6.3143906445454485,5.546061609402491
5350,443.2066729758456,401.7990115570265,495.4747691037086,530.1328604622522,517.7393818724734,399.503056442773,383.43718102513895,480.65990102558936,498.4294808775068,390.50798508557546
5351,1819.905281132951,1829.925431683448,2053.7583617762266,2239.128560244587,2192.0955967948444,1882.7856600556486,1659.6274960861156,1884.8712333250048,2095.7666239267137,1847.49099376743
5541,16.267430145686117,18.645394058010417,51.05552259557834,45.36246247780387,49.421044389890795,12.619206836834106,25.040400878847954,12.832899463023116,13.749076403445734,14.463258706873164
5546,33.71990487152156,47.721132316789046,137.99526480904535,101.3874419091534,126.68637782273461,43.85174375799852,60.81240213434503,38.394365873109805,40.94169417914952,35.45129577774926
5551,17.02154942396296,13.199462130175693,52.05482997734232,38.534710393515866,41.0985816132148,14.93272809025369,20.0129844861835,11.580909271508665,14.971216528196466,12.288332585538853
5554,272.56025343434357,292.880373000332,909.0971790283851,687.264689251346,773.0643201445703,232.40372591169478,405.86719262318036,227.65354982371085,239.23392941995579,233.80455804343836
5557,74.65780854940715,75.04309588694292,192.5029401779902,136.4615108352904,201.58854281281856,48.47878626483769,95.52091146062463,43.71532418704622,67.01401684049847,75.79617532850072
5558,126.04565079770039,131.71770950881617,423.3429453654716,300.32756085820256,363.5169543688849,99.27109378309497,163.97111926844065,122.27770870457798,121.80663243348961,102.11278139664587
5563,93.2953278553919,87.87334229319761,226.02516052989128,175.65093718209417,213.918117296783,68.56435714679864,103.15871713409562,71.7807709801618,69.9675221419794,77.20987730736802
5575,13.897340985387478,10.614952062728703,91.2095101173677,65.2845336278497,75.41589726024915,10.2005255264409,15.468973515890628,33.49073762301155,35.442063617771225,32.29765290181451
5579,29.087457876392396,34.890885910534344,107.92519723051079,79.9688771515924,90.62237245713862,26.60549441432524,37.51226077603477,25.039803830289003,33.303318399457446,23.489202110410552
5583,28.764263899988038,30.275689361521863,72.94943886877118,49.66488159941001,64.4220266787142,20.61137116682904,30.937947031781256,22.535823447260107,30.044278066788827,23.815441028610696
5640,486.4069344885617,416.47533658288614,414.71256343205533,479.0650161057968,275.87422907870433,249.43965514142081,272.9307014709953,239.9647867069363,242.18743472143674,254.9013414203812
5660,1.6159698820217998,2.492206136466739,12.71845758608713,12.813726514348721,8.116969868609923,2.3135212534195864,2.3203460273835943,1.1476576755549128,2.0369002079178866,3.1536428759347497
5679,13.35868435804688,17.90696261016842,41.51667940601299,24.50508282306106,37.29696281399242,10.516005697361754,15.178930262467679,15.232547330092478,10.795571101964798,12.397078891605569
5709,26.609637390625636,19.291521574872164,283.5307580441281,286.6720566896265,263.0309223245747,19.66493065406648,17.692638458799905,128.12032959831208,132.9077385666421,101.35155725417886
5719,17.452474725835437,16.522403645464674,461.77085650057774,329.41565535427884,416.3286317418659,2.6290014243404385,10.828281461123439,101.30687299671092,116.20515686171542,89.06322466864002
5722,12.604565079770039,15.230148611741184,309.6035960956067,208.57379654742812,268.2709914802596,26.290014243404386,41.1861419860588,68.12913292157799,100.4191802503518,82.42969999857036
5730,11.311789174152599,12.737942475274444,113.55765701863508,81.93302501145605,100.58877849834322,8.833444785783874,10.924962545597756,40.376683676341024,35.951288669750696,22.83672427401026
5740,56.88213984716735,67.1972617536217,166.6117943777414,125.14427792845687,152.06475196889474,48.58394632181131,69.80374299045646,48.827617469063554,49.39483004200875,44.1510002630865
5802,5.171103622469759,6.553579099597721,12.264226958012589,8.324245691803185,15.206475196889476,5.468322962628113,7.9278489268939465,7.198943601208089,5.397785550982399,6.416032057936215
6491,3.4474024149798397,6.184363375676723,27.526376061317144,17.864392439712454,18.49436172594666,6.41476347539067,5.220778561613088,8.86826385656069,8.045755821275652,9.243436015670818
6502,7.6489241082365185,12.737942475274444,25.34606904655935,23.85036686977317,22.80971279533421,9.254085013678345,11.795092305866604,14.502219718375716,10.490036070777117,8.917197097470671
6506,17.991131353176037,31.75255225720586,107.47096660243625,81.83949416098636,83.63561358289212,15.563688432095397,48.14718006820958,31.299754787861257,28.414757900454518,23.815441028610696
6507,3.2319397640435996,5.722843720775475,7.9944590541119105,4.676542523484935,6.678519512147405,5.15284279170726,5.027416392664454,6.155618441612714,1.7313651767302036,6.089793139736068
6527,142.744006245259,196.42276512597115,573.148206504455,435.38610893644744,461.22883215430306,130.81911087518023,243.34628962185442,138.65791371022536,175.58079792252184,120.5996534279875
6544,4.201521693256679,2.6768139984272383,7.176843923577738,2.6188638131515636,10.069152495237626,9.254085013678345,7.9278489268939465,6.364283473531788,5.0922505197947165,3.1536428759347497
6546,5.171103622469759,6.9227948235187196,11.71915020432314,6.360097831939512,12.226828029931402,6.099283304469817,6.187589406356252,3.025642962826588,6.11070062375366,5.437315303335776
6615,6.787073504491559,6.553579099597721,12.71845758608713,11.036640355424447,14.589996472691253,2.2083611964459684,5.704183983984669,5.529623345855488,6.416235654941342,2.8274039577346035
6625,27.040562692498117,27.414267501134127,84.03266619378996,56.212041132288924,56.613296172203384,11.146966039203459,30.454541609409674,18.57118784079768,20.572692099970656,22.184246437609964
6641,24.993667508603835,22.245247366240154,80.48966729480854,62.010953861410236,79.21751605947152,21.452651622617978,33.25829305916485,25.457133894127153,30.655348129164196,25.337889313544714
6642,10.234475919471398,7.845834133321215,24.346761664795363,21.886219009909496,15.822953921087697,8.202484443942168,9.958151700854593,2.5039803830289005,6.823615696524921,6.089793139736068
6669,2.80101446217112,6.553579099597721,47.42167757098201,38.16058699163707,42.331539061611245,7.571524102100463,4.930735308190138,11.893906819387277,15.582286590571833,16.638184828207475
6676,5.27883494793788,4.338284756071731,32.88629747259672,25.627453028697442,25.68661350825925,5.5734830196017295,5.12409747713877,10.224586564034677,11.101106133152483,15.441975461473602
6840,10.880863872280118,10.338040269787953,35.52083511542906,22.634465813667084,39.146398986587094,4.942522677760024,11.021643630072074,9.598591468277451,10.082656029193538,4.676091160868767
6842,3.33967108951172,1.384558964703744,10.719842822559153,8.791899944151679,12.32957448396444,2.523841367366821,5.607502899510353,5.946953409693639,1.7313651767302036,1.522448284934017
6965,9.48035664119456,7.753530202340966,12.445919209242405,12.159010561060832,10.993870581534958,6.730243646311523,10.828281461123439,9.494258952317914,9.878966008401749,6.198539445802784
6990,29.841577154669235,21.599119849378404,95.11589351880875,71.27050805791042,80.14223414576885,19.349450483145628,28.71428208887198,31.821417367658942,32.590403326686186,34.363832717082104
6995,5.171103622469759,4.52289261803223,67.31697908064687,48.26191884236453,59.38745043109538,2.523841367366821,7.83116784241963,19.197182936554903,15.684131600967728,19.465588785942074
7003,8.833968688385838,7.199706616459468,48.784369455205635,31.426365757818765,45.41393268260235,5.15284279170726,10.634919292174807,13.771892106658951,9.878966008401749,5.546061609402491
7514,16.913818098494836,17.537746886247422,25.8911458002488,26.936884935273227,26.508585140523547,11.883086438018783,18.8528114724917,20.762170675947964,17.415496777697932,16.638184828207475
7560,101.05198328909654,105.78030490336603,86.93974221346703,119.71948860121434,74.38843271991878,74.55848039429485,72.02740793336574,86.90898579429475,75.5689977137536,75.03495118603371
7570,47.72497718237715,47.721132316789046,45.87729343552857,60.14033685201626,36.88597699786028,31.33769697813803,40.50937439473858,34.95139284644507,33.81254345143692,19.79182770414222
7740,7.541192782768399,7.199706616459468,5.904998164969024,7.2018754861668,7.294998236345626,7.571524102100463,5.994227237407618,4.068968122421963,4.888560499002928,7.28600250646994
7780,6.463879528087199,5.261324065874227,8.176151305341726,4.957135074894031,6.267533696015256,2.2083611964459684,7.541124588996681,5.529623345855488,5.601475571774188,9.134689709604103
7786,21.11533979175152,15.96858005958318,22.16645465003757,22.727996664136786,21.47400889290473,10.30568558341452,14.985568093519046,18.049525260999992,18.84132692324045,17.616901582807913
7792,10.126744594003279,14.122501439978189,20.894608891428856,19.828540299576122,20.652037260640437,11.462446210124313,17.209233036428323,13.250229526861265,18.128411850469192,17.616901582807913
7877,4.632446995129159,8.307353788222464,27.435529935702235,19.828540299576122,25.070134784061025,6.309603418417053,7.347762420048048,14.084889654537566,12.93431632027858,9.460928627804249
8057,2.4778204857667596,8.491961650182962,108.47027398420023,75.75998888045595,88.36195046841182,8.833444785783874,12.761903150609767,32.134414915537555,32.48855831629029,30.99269722901392
8069,3.4474024149798397,2.30759827450624,11.537457953093323,8.698369093681979,10.377391857336736,1.9980410824987331,2.513708196332227,1.8779852872716754,2.138745218313781,1.7399408970674484
8073,21.86945907002836,26.76813998427238,126.63949910718185,106.15751528310803,144.25602146238396,16.510128944857954,27.554109075180182,57.904546357543325,52.55202536428148,37.73496820515029
8098,3.2319397640435996,2.1229904125457404,20.803762765813946,14.871405224682094,13.97351774849303,4.521882449865554,2.1269838584349614,8.972596372520226,5.397785550982399,3.262389182001465
8346,9.803550617598919,7.476618409400217,10.719842822559153,9.727208448848666,13.151546116228737,7.571524102100463,10.441557123226175,8.555266308682075,9.471585966818173,14.028273482606302
8347,80.79849410108999,91.84241132534835,112.28581126002636,99.98447915210792,103.26018630320218,93.06665042165153,97.0678088122137,91.4996164965144,82.90183846225798,95.91424195084309
8351,28.117875947179318,29.16804218975887,52.59990673103177,47.23307948719784,51.3732270165185,31.127376864190794,34.225103903908014,27.022121633520214,25.461252598973584,25.446635619611428
8353,19.714832560665958,10.891863855669452,742.5762307762585,533.0323168268129,673.0920203704254,29.12933578169206,18.079362796697172,167.76668566293634,188.20957921161275,139.521510683596
8360,31.349815711222917,38.76765101170483,220.21100849053715,169.29083935015464,188.74523605868893,23.450692705116712,36.158725593394344,65.52082002258956,65.58818669495595,63.39909643689514
8362,20.14575786253844,22.152943435259903,394.1813390430861,292.6580311196872,314.9178816112584,24.39713321787927,31.227990285204204,88.6826385656069,84.12397858700871,87.32328377157255
8363,52.89608080484692,58.520692241478244,160.79764233838728,109.61815675048688,126.17264555256942,30.286096408401853,61.87589406356251,39.959353612502866,35.136528586583545,25.990367149945005
8467,231.51461843098986,244.42080923570094,297.1576768863643,254.87156752992897,249.26289748414774,251.01705599602508,215.8888616311486,339.3936744163756,370.61399283065947,229.9984373311033
