,CrATFL_126_1_Acetyl_norm,CrATFL_127N_1_Acetyl_norm,CrATFL_127C_1_Acetyl_norm,CrATKO_128N_1_Acetyl_norm,CrATKO_128C_1_Acetyl_norm,CrATKO_129N_1_Acetyl_norm,DFC_129C_1_Acetyl_norm,DFC_130N_1_Acetyl_norm,DKO_130C_1_Acetyl_norm,DKO_131_1_Acetyl_norm
5177,90.18929594444825,126.31377659765197,140.60481178939702,155.1249420917321,140.07135726305847,133.7630838979848,135.21093531988666,156.92614917507964,220.20272657569848,212.3954193260373
5178,16.455150095714096,15.248011780044425,18.23326914172181,21.18446345746121,19.077819268803662,19.932925512785935,20.512770101948618,21.200753185256396,20.18002195114426,17.525003208964513
5180,18.8417749187566,13.365541189915485,32.83802701145918,35.730477536547475,17.270446917022262,19.528196060749675,29.1801377506593,24.44680151984111,21.74841743957516,22.763455255122384
5183,42.95924681476505,39.24951180418844,40.73003902802533,40.70931457032869,40.26423961468562,45.329698628061415,39.292066674155095,36.82236079544532,51.652491418991,49.24144923388399
5187,33.28713568980333,39.24951180418844,40.095049555428055,45.492903092981216,50.40560669968126,45.734428080097686,38.425329909284024,39.561214077751174,49.97953623133137,49.14620465122657
5189,6.531815305168955,3.1060764737127533,3.9913623991828837,8.395685978533013,5.924164930839032,9.10641267081591,7.319110458911243,2.0287802091154448,7.214619246782144,5.8099195421023655
5202,6.783038970752377,4.894423534335249,6.894171416770434,6.443200867246266,5.823755355740065,5.2614828764714145,2.2149939546705077,6.897852710992512,8.783014735213046,9.619702848399
5204,94.46009825936642,98.26496480473075,174.1685410552531,198.66536007342654,128.32343697647937,144.79196146597297,151.87154202240828,151.14412557910063,157.88514583537736,148.0100814496242
5208,80.0147374883197,72.56924124947069,87.26569609122578,105.62944452061303,103.92391022743047,92.17713270125881,92.64452975621863,85.8174028455833,121.81204960146663,125.34187077715923
5209,67.57916604194034,69.3690412462515,70.75596980369657,83.85923552976581,79.52438347838158,89.74875598904126,74.0578413539835,81.25264737507355,97.76331877885949,94.86360432678616
5213,69.08650803544087,62.9686412398131,70.48383145829774,96.55038875312967,79.92602177877744,90.1534854410775,72.99849641914108,56.400089813409366,95.35844569659878,84.8629231477575
5214,73.48292218315073,77.27541772479304,88.89852616361877,92.35254576386315,81.93421328075678,95.31378595453987,87.9256295919206,100.62749837212607,100.58643065803511,97.62569722385123
5217,10.802617620087117,17.224605899679815,21.771067631906636,18.84148132391711,24.901574624543727,24.890861300230156,22.824068141604798,22.418021310725667,30.63599187401693,32.09742435554914
5219,218.1877535592014,79.34613537393489,84.72573820083667,95.47652194192194,109.2456177076757,100.7776335570294,88.59975818682031,101.54044946622801,119.40717651920592,113.53154252763967
5221,131.51558893292108,131.77294130902592,145.77544035197485,160.59190040333496,142.3807774903347,154.4042859518342,143.97460705358301,156.92614917507964,202.3230180075862,180.77421788377526
5235,152.24154134355334,127.5373824812358,137.1577260810118,152.8795842137523,156.33770842909104,157.136209753079,146.18960100825353,142.9275657321831,168.13199635979257,166.96375339844997
5236,13.440466108713041,17.883470606224947,22.859621013501968,25.870427724549405,25.303212924939594,15.480901540387048,17.912559807335413,23.533850425739157,24.57152931875078,24.763591490928118
5240,141.3133118906745,162.17484133960832,166.00439069328812,192.02691069505158,210.3580598323351,203.6800967372492,164.96889758046,157.94053927963736,312.63350069389287,270.0183918337739
5243,60.67051523839625,54.591647113739306,59.05402095154675,58.18405631634507,62.35434613645828,61.41769434650286,59.61222860613236,61.47204033619798,71.72795367090653,69.90952367054322
5245,40.57262199172254,31.71962944367267,47.71492322659538,40.80693882589302,42.67406941706082,44.92496917602516,43.0479259885964,43.1115794437032,48.829379539815385,54.67039044535669
5246,205.75218211282208,208.76598844529963,241.2052868051656,280.8649832585986,275.4234644964655,259.2292140292262,242.7825982488848,268.5090606764291,279.69719543684397,282.0192092486083
5247,10.048946623336853,10.730082363734967,12.155512761147872,11.51966215659181,15.161845839943963,14.469077910296392,12.42322696315198,15.317290578821607,12.651723606675933,11.619839084204731
5249,15.575867266172123,13.742035307941274,19.23110974151753,26.749046024628438,14.65979796444913,18.71873715667715,20.60907418693429,17.346070787937055,19.13442495885699,19.144161114140584
5252,115.4372743355821,130.17284130741632,169.45147640167335,181.28824258297448,131.63695295474525,177.97977653294652,156.686746271692,183.30029189358044,191.6579286862561,169.82109087817244
5253,75.49271150781811,64.3804941824098,69.66741642210124,81.32100488509303,83.33994733214232,75.88677225679925,70.39828612452787,74.45623367453683,88.87574434441771,83.62474357321109
5260,71.72435652406679,57.69772358745206,64.85963898672186,69.80134272850123,74.80513344873015,74.8749486267086,70.10937386957086,78.41235508231193,75.80578194082688,84.57718939978525
5262,4.019578649334742,6.4945235359448485,5.53347968977627,9.567177045305064,5.924164930839032,7.68985958868899,6.356069609054501,5.680584585523245,7.7374177429257776,6.9528545339913554
5265,24.99675472555042,25.41335296674071,27.939536794280183,33.1922468918747,30.825739555382757,29.44406763563811,26.098407031117723,32.05472730402403,57.08959577888479,50.47962880843039
5274,66.57427137960666,74.35758831009319,81.64150361964988,86.00696915218121,87.55714948629891,89.95112071505939,89.27388678172004,80.13681826006007,97.76331877885949,91.05382102048954
5278,90.06368411165656,76.89892360676727,79.73653520185806,111.68214836560196,92.47721866614827,110.99705222094504,77.23587615851075,105.29369285309158,145.9653401233025,130.3898336580023
5282,13.817301607088172,13.271417660409037,14.332619524338536,17.18186897932338,13.956930938756363,15.683266266405179,12.038010623209281,14.810095526542746,19.76178315422935,20.001362358057325
5284,16.329538262922387,14.77739413251219,23.85746161329769,21.086839201896872,17.67208521741813,24.28376712217576,19.357121082120525,23.229533394371842,48.9339392390441,42.28859469989263
5285,20.851564243423972,22.119029434015065,23.313184922500024,22.746451546490608,23.596250148257162,19.12346660871341,18.394080232263782,21.200753185256396,28.021999393298763,22.953944420437217
5287,103.25292655478617,90.92332950322788,89.26137729081722,126.91153223363858,111.6554475100509,117.16917636449804,86.67367648710683,90.38215831609305,170.85054853973946,138.29513401856778
5293,59.41439691047914,43.48507063197855,47.170646535797715,53.69334056038555,63.76008018784382,57.471582189149295,53.35246308206354,45.647554705097505,81.34744599994939,82.10083025069245
5295,12.058735948004223,4.8003000048288005,12.246225542947483,17.962863023838075,12.24996816207393,12.445430650115078,14.349308662865464,10.245340056032996,12.128925110532299,13.048507824065968
5300,179.2480853937711,153.79784721353454,168.81648692907604,199.83685114019858,198.20850124536017,219.66691009268155,163.33172813570354,203.4866549742791,221.66656236490064,229.44419962171474
5304,102.62486739082762,83.86406479024434,103.77542237875497,111.68214836560196,86.75387288550718,98.85516865985716,91.00736031146216,100.01886430939142,134.1500941104564,114.57923293687125
5307,82.52697414415391,67.67481771513546,99.0583577251752,109.04629346536484,88.96288353768443,86.40973800974209,91.00736031146216,85.41164680376023,114.07463185854084,87.43452687950773
5312,22.23329440413279,18.63645884227652,20.773227032110913,33.777992425260734,17.471266067220196,25.093226026248285,16.660606702521648,28.504361938072,26.871842701782768,26.00177106547452
5318,55.017982762769265,47.53238240075577,58.60045704254869,52.13135247135615,60.34615463447895,52.91837585374134,55.47115295174837,61.87779637802107,59.18078976345932,64.57582704172793
5328,19.09299858434002,18.259964724250732,23.676036049698467,26.065676235678076,29.62082465419516,25.902684930320813,25.327974351232328,27.388532823058505,33.14542465550637,26.668483144076433
5338,18.96738675154831,23.154388258585982,29.844505212072015,25.284682191163377,17.571675642319164,24.58731421120296,26.29101520108907,21.70794823753526,17.77514886888354,22.8586998377798
5341,67.95600154031547,62.40390006277441,60.14257433314208,88.05707851903232,81.43216540526194,95.2126035915308,74.92457811885457,74.65911169544836,89.29398314133263,93.72066933489718
5345,15.19903176779699,15.906876486589555,14.514045087937758,16.30325067924434,16.266351166032596,14.671442636314522,14.541916832836812,13.795705421985025,23.421372627234785,18.47744903553867
5348,71.59874469127507,53.556288289168386,90.07779232701371,94.50027938627858,64.36253763843762,70.01819520227345,75.40609854378293,77.49940398820999,105.60529622101399,94.19689224818427
5350,1922.8659363755069,1828.914301839773,2074.0570430663056,2303.0538130182827,2280.6026792228295,2371.107494754445,2043.8615956509648,2409.1764983245907,2604.268428689896,2580.9377008506544
5351,100.61507806616024,103.44175892758534,99.87477276137169,118.22297348841255,130.0303997531618,118.68691180963403,112.00165083833916,128.82754327883075,129.5494673443924,145.72421146584622
5355,13.18924244312962,13.365541189915485,21.13607815930936,22.063081757540246,20.38314374509023,22.563666951021645,14.541916832836812,20.79499714343331,26.76728300255404,27.90666271862284
5468,23.11257723367476,18.16584119474429,20.047524777714028,27.237167302450125,18.676180968407795,26.003867293329876,21.186898696848335,22.519460321181437,27.917439694070033,29.621065206456326
5471,29.393168873260294,22.68377061105375,19.684673650515585,31.532634547280967,25.403622500038562,24.28376712217576,25.327974351232328,20.99787516434485,38.164290218485256,33.43084851275296
5472,7.913545465877772,10.165341186696285,6.077756380573936,7.517067678453977,7.831946857719398,8.600500855770582,10.304537093467145,11.056852139679174,10.455969922872672,10.28641492700091
5478,43.461694145931894,46.7793941647042,61.23112771473742,74.1944342288964,57.03263865621305,62.53070033960258,66.35351455512956,57.414479917967085,89.81678163747625,83.33900982523885
5482,24.117471896008446,20.518929432405464,29.300228521274345,28.799155391479523,22.19051609687163,31.56889725882849,30.913611280401437,30.533142147187444,26.34904420563913,28.382885631909918
5506,13.06363061033791,16.001000016096004,17.50756688732492,16.108002168115664,20.08191501979333,15.885630992423309,17.142127127450017,17.447509798392826,31.367909768618016,29.71630978911374
5515,137.54495690692318,107.20670010784323,125.72791557426082,145.55776504642702,118.98534649227547,124.55548886415983,107.7642710989695,121.11817848419206,128.7129897505626,144.10505356067017
5516,34.417642184928724,33.225605915775816,44.177124736410555,54.376710349335916,48.29700562260295,33.99727397104606,38.5216339942697,34.184946523595244,84.79791607449737,59.62310874354231
5524,44.21536514268216,25.319229437234263,33.20087813865762,33.289871147439044,18.87700011860573,33.99727397104606,34.958382849799754,34.08350751313947,31.367909768618016,32.4784026861788
5537,49.61667395272571,46.02640592865262,48.44062548099227,59.35554738311712,118.18206989148374,71.63711301041849,36.980768634498915,24.34536250938534,132.58169862202547,78.38629152705323
5539,22.10768257134108,20.33068237339257,24.03888717689691,25.67517921342073,34.94253213444039,29.039338183601846,24.26862941638991,20.186363080698673,41.92843939071942,35.43098474855869
5548,40.94945749009768,54.968141231765095,40.185762337227665,60.62466270545351,84.34404308313198,61.82242379853913,59.51592452114669,37.93818991045882,101.00466945495,81.81509650272021
5554,189.42264384989969,260.72217673285843,213.0843244472862,413.8292193372261,530.4637852478407,395.72422172845586,245.86432896842638,149.72397943271983,673.3644630330001,502.51041810052595
5558,144.07677221209212,120.38399423874581,105.13611410574914,143.21478291288292,169.69218191725363,136.39382533622054,117.10576734257988,88.4548171174334,206.40084627750656,170.48780295677435
5563,136.4144504117978,137.70272366793208,118.92445693929,157.85842124753353,209.8560119568403,189.31220118996185,126.0620472462476,95.55554784933746,273.21449408466293,236.77803248633575
5567,75.49271150781811,53.08567064163615,54.790520206965034,84.34735680758749,110.1493038835664,75.68440753078112,56.91571422653349,39.054019025472314,207.44644326979383,184.96497952070155
5575,9.797722957753432,6.212152947425507,5.53347968977627,7.126570656196628,8.735633033610098,10.522965752942829,5.8745491841261295,5.071950522788612,10.560529622101399,13.429486154695631
5579,55.39481826114441,65.60410006599362,49.43846608078799,79.07564700711328,104.7271868282222,78.1127842429987,52.678334487163816,29.51875204262972,136.973205989632,109.34078089071338
5584,30.900510866760825,36.33168238948858,30.207356339270454,47.64063671539663,52.91584607715542,47.35334588824273,37.462289059427285,35.90940970134337,78.00153562463012,64.09960412844086
5640,270.31666416776136,236.43830612019505,401.0412083360802,452.878921562961,333.35978932856926,299.8033415958616,347.2725304583414,319.43144392522674,407.887386691263,374.31120984364424
5660,25.8760375550924,24.660364730689135,26.3974195036868,25.57755495785639,32.53270233206519,29.64643236165624,26.48362337106042,23.229533394371842,59.0762300642306,54.28941211472702
5679,76.6232180029435,59.67431770708745,59.68901042414403,75.85404657349014,81.33175583016298,70.4229246543097,59.70853269111804,44.836042621451334,121.70748990223791,100.67352386888854
5709,140.0571935627574,111.81875305365912,128.26787346464994,156.68693018076146,181.4401022038327,143.07186129481886,156.30152993174931,138.058493230306,1087.839110775673,932.7301979640732
5719,14.696584436630147,14.400900014486403,15.51188568773348,19.3296026017388,20.08191501979333,20.3376549648222,17.719951637364062,15.41872958927738,84.79791607449737,66.29022952956142
5722,56.902160254644926,58.262464764490744,47.8963487901946,67.06786357269978,95.38909634401831,68.60164212014652,59.90114086108939,44.328847569172474,416.56584172724723,352.5954449977534
5723,12.309959613587646,13.177294130902592,12.609076670145928,24.89418516890603,31.629016156174494,24.384949485184826,15.40865359770788,7.506486773727146,53.2208869074219,45.907888840874435
5725,8.164769131461194,5.929782358906166,5.442766907976659,8.005188956275664,15.161845839943963,10.927695204979093,10.593449348424167,8.115120836461779,14.847477290479194,12.477040328121474
5730,5.77814430841869,9.035858832618919,11.248384943151763,14.643638334650605,16.768399041527427,12.546613013124142,11.171273858338212,5.376267554155929,64.61789412335311,54.67039044535669
5740,47.73249646085005,38.590647097643306,39.55077286463039,54.864831627157606,68.57973979259421,63.542523969693235,45.74444036819527,40.87992121367621,81.24288630072067,74.95748655138627
5935,51.7520751101848,42.82620592543342,53.88339238896892,45.492903092981216,53.217074802452316,50.3888167785147,49.30769151266522,41.79287230777817,54.371043598937895,50.193895060458146
5982,2.5122366558342133,3.011952944206307,5.261341344377437,5.174085544909881,6.124984081036965,7.285130136652728,6.548677779025849,6.086340627346335,10.665089321330125,4.476495384898544
6491,7.0342626363357965,6.212152947425507,7.982724798365767,9.079055767483377,7.731537282620431,5.362665239480481,7.993239053810964,5.984901616890562,22.375775634947516,20.096606940714743
6502,46.22515446734952,39.061264745175535,39.09720895563234,34.949483492032776,67.3748248914066,44.41905736097983,37.462289059427285,23.7367284466507,55.52120029045389,48.47949257262466
6506,27.508991381384632,31.154888266633986,28.937377394075902,36.218598814369166,46.59004284592052,33.390179792991674,30.046874515530366,25.156874593031517,43.49683487915032,35.71671849653094
6511,8.667216462628037,5.3650411818674835,3.809936835583662,5.955079589424579,9.940547934797697,7.386312499661794,2.5039062096275306,2.4345362509385335,7.946537141383231,7.810055777908097
6527,141.06208822509106,112.94823540773649,109.30890206853124,135.8929637455576,234.75758658138403,134.06663098701202,109.49774462871163,66.23967382761927,224.90791304099116,170.1068246261447
6530,82.65258597694562,67.7689412446419,68.12529913150784,81.12575637396435,133.3439157314277,88.83811472195966,64.81264919535877,49.50223710241685,143.35134764258433,122.19879954946452
6546,66.69988321239836,46.12052945815907,42.00001797321988,45.102406070723866,71.19038874516735,40.77649229265346,32.06926030022952,15.317290578821607,62.6312598380073,53.05123254018062
6615,66.69988321239836,43.20270004345921,43.54213526381327,52.5218494936135,54.221170553441986,41.48476883371693,53.73767942200623,37.6338728790915,83.54319968375266,66.95694160816333
6625,80.0147374883197,113.60710011428162,109.12747650493202,173.47830213782748,197.70645336986533,139.93520804153783,119.03184904229337,74.65911169544836,276.1421656630673,214.3003109791856
6636,30.14683987001056,41.03785886481093,35.650123247247116,53.498092049256876,64.46294721353658,44.2166926349617,39.677283014097796,31.446093241289393,70.15955818247562,61.05177748340354
6641,30.021228037218847,26.919329438843867,33.29159092045723,45.2000303262882,44.682260919040154,45.12733390204329,30.046874515530366,25.968386676677696,85.84351306678464,66.48071869487624
6643,53.51064076926875,50.45021181545564,47.261359317597325,50.86223714901977,63.55926103764588,52.412464038696015,46.03335262315229,50.313749186063035,69.00940149095963,61.05177748340354
6655,31.151734532344246,24.095623553650455,23.041046577101188,27.725288580271812,33.03475020756002,28.02751455351119,27.35036013593149,25.968386676677696,89.18942344210389,74.5765082207566
6660,27.508991381384632,25.036858848714925,27.576685667081737,34.07086519195374,33.83802680835176,34.90791523812766,29.27644183564497,30.634581157643215,122.96220629298261,121.81782121883485
6669,37.557938004721485,29.084170617492145,25.218153340291856,28.994403902608198,38.35645768780526,33.187815066973535,28.313400985788228,24.8525575616642,138.9598402749778,138.8666015145123
6676,13.817301607088172,15.624505898070217,10.431969906955263,16.30325067924434,16.667989466428462,17.909278252604622,17.04582304246434,13.795705421985025,33.45910375319255,27.335195222678344
6838,12.686795111962777,13.459664719421934,11.248384943151763,18.450984301659762,21.889287371574728,13.05252482816947,11.267577943323888,9.94102302466568,32.72718585859146,24.573102325613284
6842,35.54814868005412,27.578194145388995,27.576685667081737,45.68815160410988,46.69045242101949,46.74625171018834,31.87665213025818,24.8525575616642,69.32308058864581,52.670254209550954
6853,16.455150095714096,11.388947070280096,10.250544343356042,10.836292367641448,14.96102668974603,15.885630992423309,13.001051473066024,8.723754899196413,50.39777502824628,43.05055136115196
6856,14.068525272671593,12.706676483370355,7.4384481075681,19.622475368431815,20.985601195684026,19.730560786767803,12.90474738808035,5.173389533244384,34.29558134702236,34.95476183527161
6916,24.61991922717529,27.201700027363206,28.846664612276296,26.846670280192775,30.52451083008586,32.884267977946344,26.002102946132048,31.851849283112482,32.72718585859146,33.90707142604004
6965,24.117471896008446,22.49552355204085,19.866099214114804,32.31362859179567,28.01427145261169,27.015690923420532,22.342547716676425,20.99787516434485,30.740551573245654,31.430712276947226
6990,88.80756578373945,78.31077654936398,67.7624480043094,119.88258583300629,132.74145828083388,107.45566951562775,84.1697702774793,56.298650802953595,359.05800715144755,295.2582062379891
6995,25.373590223925554,20.70717649141836,19.956811995914418,31.630258802845308,24.901574624543727,27.825149827493057,26.868839711003115,22.925216363004527,63.7814165295233,49.908161312485895
7003,63.43397555981389,54.309276525219964,37.464378883239334,63.7486388835123,79.32356432818365,62.53070033960258,46.322264878109316,26.171264697589237,202.0093389099,177.63114665608052
7438,24.117471896008446,16.65986472264113,18.596120268920252,23.03932431318362,21.58805864627783,23.474308218103236,18.77929657220648,13.59282740107348,27.81287999484131,21.906254011205643
7446,10.677005787295407,6.588647065451296,15.602598469533088,16.205626423680005,11.446691561282197,12.040701198078814,13.193659643037373,16.027363652012014,21.74841743957516,24.47785774295587
7461,21.856458905757655,12.989047071889697,16.328300723929978,20.40346941294651,16.266351166032596,21.349478594912856,15.697565852664905,21.505070216623714,24.362409920293327,22.8586998377798
7466,103.00170288920275,112.85411187823006,117.47305243049622,125.74004116686655,128.62466570177625,123.54366523406918,112.57947534825321,118.58220322279776,150.9842056862814,138.58086776654002
7481,7.53670996750264,20.142435314379675,23.676036049698467,21.379711968589884,17.872904367616062,27.62278510147493,23.979717161432887,22.925216363004527,37.11869322619798,35.5262293312161
7484,38.68844449984689,26.825205909337416,30.66092024826851,36.511471581062175,31.72942573127346,34.70555051210952,32.35817255518655,27.895727875337364,37.327812624655444,39.05027888954049
7530,89.18440128211458,97.32372950966628,111.57672161352151,130.71887820064774,123.60418694682792,128.90633047354967,119.51336946722175,128.01603119518458,140.8419148610949,134.58059529492857
7538,44.59220064105729,37.74353533208528,54.06481795256815,63.7486388835123,43.778574743149456,50.6923638675419,56.91571422653349,55.1828216879401,60.017267357289136,52.479765044236125
7560,102.4992555580359,112.5717412897107,112.48384943151763,141.35992205716053,121.99763374524447,129.6146070146131,124.42487780149112,142.1160536485369,144.29238493564287,139.81904734108645
7568,28.38827421092661,19.201200019315202,23.9481743950973,30.556391991637597,26.90976612652306,24.384949485184826,25.616886606189354,25.055435582575743,30.5314321747882,26.192260230789355
7570,110.03596552553853,93.74703538842128,105.6803907965468,107.19143260964243,90.77025588946584,100.67645119402034,93.12605018114701,110.7713994177033,118.1524601284612,107.0549109069354
7738,17.208821092464362,14.77739413251219,17.50756688732492,20.989214946332535,20.38314374509023,19.932925512785935,20.223857846991592,15.114412557910065,41.19652149611833,38.85978972422566
7742,38.437220834263464,29.084170617492145,32.747314229659565,33.9732409363894,36.54908533602386,37.33629195034523,34.862078764814086,36.92379980590109,47.57466314907066,48.098514241995
7753,9.923334790545143,9.506476480151155,9.796980434357987,9.957674067562412,11.94873943677703,7.588677225679925,12.615835133123326,10.549657087400313,13.906439997420655,13.810464485325296
7758,22.735741735299634,18.73058237178297,20.773227032110913,18.64623281278844,27.010175701622025,24.58731421120296,19.838641507048898,17.24463177748128,30.426872475559477,24.096879412326206
7763,15.575867266172123,6.588647065451296,9.524842088959154,10.250546834255424,9.538909634401831,7.082765410634597,8.859975818682031,10.042462035121451,15.474835485851555,12.191306580149227
7767,14.94780810221357,9.788847068670497,10.97624659775293,13.862644290135906,17.571675642319164,12.951342465160407,11.363882028309563,16.027363652012014,19.238984658085716,16.382068217075524
7784,37.557938004721485,31.53138238465977,29.481654084873572,38.46395669234892,30.825739555382757,32.78308561493728,30.14317860051604,41.48855527641084,52.69808841127826,42.95530677849454
7792,110.16157735833026,114.07771776181386,111.93957274071997,140.28605524595278,152.42173500023137,129.412242288595,115.66120606779478,115.74191093003611,171.68702613356928,147.62910311899455
7877,75.24148784223469,80.3814941985058,62.95467056893003,70.67996102858027,103.5222719270346,68.80400684616465,70.20567795455653,52.64684642654579,169.491272449766,135.15206279087306
8047,12.309959613587646,17.789347076718496,12.064799979348262,15.424632379165304,14.760207539548096,16.593907533486767,9.341496243610402,14.100022453352342,36.90957382774053,23.71590108169654
8057,23.363800899258184,17.224605899679815,18.23326914172181,24.50368814664868,28.516319328106526,20.034107875795,14.638220917822485,17.548948808848596,123.48500478912625,104.76904092315742
8060,18.213715754798045,10.071217657189838,13.969768397140092,15.22938386803663,15.965122440735696,17.70691352658649,14.253004577879791,13.491388390617708,33.040864956277645,23.62065649903913
8069,11.55628861683738,14.024405896460616,10.431969906955263,15.815129401422654,16.567579891329494,17.909278252604622,16.275390362578946,13.288510369706163,29.276715784043482,20.287096106029573
8073,126.99356295241948,100.80630010140482,105.86181636014602,118.41822199954123,146.09593176899645,122.73420632999665,111.90534675335348,98.59871816301062,316.81588866304196,290.68646627043313
8080,35.04570134888727,29.74303532403728,26.125281158287965,36.511471581062175,38.05522896250836,36.830380135299905,38.617938079255374,33.9820685026837,186.11626462713357,157.15356138473612
8094,26.12726122067582,25.319229437234263,26.125281158287965,25.57755495785639,31.327787430877592,32.378356162901014,25.905798861146373,21.505070216623714,48.620260141357925,36.66916432310509
8098,41.07506932288939,34.91982944689187,32.384463102461126,37.68296264783422,40.26423961468562,34.199638697064195,38.810546249226725,33.779190481772154,107.90560960404598,87.2440377141929
8145,13.691689774296464,11.671317658799438,13.788342833540868,12.300656201106507,17.471266067220196,14.97498972534172,14.253004577879791,16.331680683379332,15.056596688936649,15.620111555816194
8207,51.8776869429765,41.03785886481093,54.881232988764644,56.13394694949399,50.506016274780215,52.10891694966882,51.330077297364376,54.16843158338237,57.40327487657097,58.289684586338495
8317,13.06363061033791,15.43625883905732,16.146875160330755,21.18446345746121,22.19051609687163,19.528196060749675,17.334735297421364,12.882754327883074,25.721686010266776,16.096334469103276
8346,12.9380187775462,13.55378824892838,13.425491706342427,15.912753656986991,16.065532015834663,16.593907533486767,11.267577943323888,14.810095526542746,18.925305560399536,17.525003208964513
8347,52.25452244135164,49.226605931871816,42.36286910041834,61.4056567499682,56.329771630520284,60.7094178054394,45.35922402825258,43.51733548552629,85.00703547295483,70.86196949711739
8351,27.885826879759765,32.75498826824358,29.20951573947474,32.70412561405302,43.57775559295152,38.85402739548122,30.14317860051604,21.70794823753526,40.25548420305979,36.47867515779026
8353,94.46009825936642,92.05281185730524,83.90932316464016,81.90675041847906,117.57961244088993,95.92088013259425,102.8527627647001,99.51166925711256,1061.1763874723474,821.5797700028689
8360,39.31650366380544,21.742535315989276,25.943855594688742,50.08124310450507,52.41379820166059,52.71601112772321,47.38160981295174,27.388532823058505,458.4942811179667,362.21514784615243
8363,111.29208385345564,114.83070599786544,87.90068556382305,105.23894749835569,231.14284187782118,139.02456677445625,87.73302142194925,48.89360303968222,274.9920089715513,176.96443457747864
8465,119.58246481770855,91.11157656224077,215.26143121047687,240.44854145496296,112.75995283613953,135.68554879515705,175.08082650395582,174.88085402575135,140.21455666572254,148.5815489455687
8467,372.31347239463037,318.6081473793234,351.33060390989334,452.4884245407037,381.55638537607325,375.4877491266427,364.8961780107197,413.16108958636033,412.27889405886947,430.5055136115196
8469,55.77165375951953,42.637958866420526,52.0691367529767,62.57714781674025,47.393319446712255,43.60959845690731,49.40399559765089,41.69143329732239,45.48346916449612,44.574464683670605
8470,43.21047048034847,32.096123561698455,40.54861346442611,52.61947374917784,41.97120239136805,40.77649229265346,41.988581053753975,40.47416517185312,42.346678187634325,40.38370304674431
8475,76.37199433736008,81.04035890505092,117.29162686689702,153.95345102496003,118.38288904168168,121.62120033689693,112.38686717828186,93.42532862976623,140.73735516186616,123.15124537603869
8477,257.7554808885903,302.60714736322734,325.65888666060346,376.34150520052054,356.3535820262326,361.22103594236444,315.2995742430975,346.8199767482853,378.7152306064482,409.8374391748603
8482,130.00824693942053,127.91387659926158,122.55296821127443,167.23034978170992,151.3172296741427,156.2255684859974,136.1739761697434,165.5484650638203,165.62256357830313,174.39283084572838
8488,214.54501040824184,131.86706483853234,255.62861911130378,281.74360155867765,185.25566605759346,197.60915495670525,226.9887283112342,212.6161659152986,165.2043247813882,179.44079372657143
8490,97.72600591195089,66.5453353610581,134.98061931782115,145.94826206868436,94.58581974322658,92.48067979028603,108.4383996938692,96.67137696435094,102.78218434183836,89.43466311531347
8501,195.45201182390178,195.3063237258777,266.96771683625514,325.2840195403721,327.9376722732251,198.11506677175058,240.5676042942143,308.0702747541803,235.46844266309256,262.49406980383804
8505,189.5482556826914,135.25551190076445,320.3068325344264,344.8088706532396,154.63074565240862,203.6800967372492,261.4655907361056,290.2170089139644,177.542369290378,187.34609408713692
8513,27.76021504696806,31.62550591416622,49.07561495358954,64.04151165020531,33.63720765815383,41.78831592274412,45.55183219822392,39.865531109118486,40.046364804602334,31.24022311163239
8574,59.91684424164599,56.474117703868245,56.151211933959196,73.4134401843817,60.245745059379985,75.48204280476298,61.63461439083152,60.86340627346334,72.66899096396507,67.62365368676524
8594,36.05059601122096,34.73158238787897,31.477335284465013,42.564175426051094,49.803149249087454,48.06162242930619,35.150991019771105,37.735311889547276,60.33094645497532,54.57514586269927
8642,40.19578649334741,28.04881179292123,39.00649617383272,51.83847970466314,36.34826618582593,44.11551027195263,41.60336471381128,36.01084871179914,42.6603572853205,41.431393455975886
8688,33.41274752259504,38.12002945011107,36.829389410642065,38.75682945904194,51.008064150275054,39.663486299553746,34.66947059484273,40.27128715094158,47.26098405138448,50.765362556402636
8701,35.2969250144707,26.825205909337416,35.740836029046726,40.611690314764346,40.36464918978459,44.31787499797076,33.51382157501464,31.953288293568257,46.42450645755466,40.00272471611465
8849,7.159874469127508,9.97709412768339,8.708427052762655,13.179274501185544,13.856521363657397,10.118236300906567,8.089543138796637,7.100730731904057,90.0259010359337,89.52990769797088
8878,28.51388604371832,18.542335312770074,20.22895034131325,25.089433680034702,27.913861877512726,21.95657277296725,22.149939546705077,21.30219219571217,36.80501412851181,38.09783306296633
8937,40.321398326139125,38.68477062714975,51.434147280379435,60.038917172067485,45.08389921943602,47.758075340279,57.012018311519164,42.09718933914548,57.08959577888479,54.86087961067152
8940,7.913545465877772,5.835658829399719,8.799139834562265,8.8838072563547,5.422117055344199,6.6780359585983335,8.571063563725009,9.94102302466568,8.364775938298138,7.905300360565515
8948,26.12726122067582,24.660364730689135,32.02161197526267,31.727883058409645,26.708946976325127,29.44406763563811,27.54296830590284,29.112996000806632,35.55029773776708,31.62120144226206
8952,25.8760375550924,23.43675884710532,34.01729317485412,38.07345967009157,24.600345899246825,29.64643236165624,27.735576475874186,31.446093241289393,33.87734255010746,31.811690607576885
8967,39.31650366380544,33.88447062232095,36.10368715624517,41.295060103714704,42.473250266862884,50.591181504532834,36.69185637954189,37.228116837268416,57.926073372714605,52.38452046157871
